pair_id	chrom	lcr_up_start	lcr_up_end	lcr_down_start	lcr_down_end	interior_start	interior_end	interior_len_bp	avg_lcr_len_bp	identity	propensity_X	n_interior_genes	n_disease_genes	n_HI3_genes
NAHR_00218_chr1_145M	chr1	145326755	145331930	145574301	145579459	145331930	145574301	242371	5166	0.9667	3.590	3	0	0
NAHR_00219_chr1_145M	chr1	145331307	145341436	149055777	149064295	145341436	149055777	3714341	9323	0.9769	3.878	79	16	0
NAHR_00220_chr1_145M	chr1	145332978	145405387	146066486	146138525	145405387	146066486	661099	72224	0.9849	4.785	29	5	0
NAHR_00221_chr1_145M	chr1	145336063	145341436	148103790	148109148	145341436	148103790	2762354	5365	0.9613	3.585	60	15	0
NAHR_00222_chr1_145M	chr1	145336063	145346194	146984320	146994453	145346194	146984320	1638126	10132	0.9677	3.876	39	6	0
NAHR_00223_chr1_145M	chr1	145340817	145350966	149055777	149064295	145350966	149055777	3704811	9333	0.9759	3.874	79	16	0
NAHR_00224_chr1_145M	chr1	145341032	145346194	145574301	145579459	145346194	145574301	228107	5160	0.9663	3.588	3	0	0
NAHR_00225_chr1_144M	chr1	144423349	144428470	145341032	145346194	144428470	145341032	912562	5141	0.9759	3.622	13	1	0
NAHR_00226_chr1_145M	chr1	145342484	145388993	148533173	148577847	145388993	148533173	3144180	45591	0.9832	4.581	71	15	0
NAHR_00227_chr1_145M	chr1	145350341	145360475	149055777	149064295	145360475	149055777	3695302	9326	0.9759	3.874	79	16	0
NAHR_00228_chr1_144M	chr1	144423181	144428470	145350388	145355728	144428470	145350388	921918	5314	0.9704	3.615	13	1	0
NAHR_00229_chr1_145M	chr1	145359852	145369989	149055777	149064295	145369989	149055777	3685788	9327	0.9766	3.877	79	16	0
NAHR_00230_chr1_145M	chr1	145359852	145365229	148103790	148109148	145365229	148103790	2738561	5367	0.9607	3.583	60	15	0
NAHR_00231_chr1_145M	chr1	145360067	145365229	145574301	145579459	145365229	145574301	209072	5160	0.9663	3.588	3	0	0
NAHR_00232_chr1_144M	chr1	144423349	144428470	145360067	145365229	144428470	145360067	931597	5141	0.9755	3.620	13	1	0
NAHR_00233_chr1_145M	chr1	145369366	145374737	148103790	148109148	145374737	148103790	2729053	5364	0.9605	3.582	60	15	0
NAHR_00234_chr1_145M	chr1	145369366	145379489	146984320	146994453	145379489	146984320	1604831	10128	0.9683	3.878	39	6	0
NAHR_00235_chr1_145M	chr1	145374114	145384243	149055777	149064295	145384243	149055777	3671534	9323	0.9769	3.878	79	16	0
NAHR_00236_chr1_145M	chr1	145374329	145379489	145574301	145579459	145379489	145574301	194812	5159	0.9665	3.588	3	0	0
NAHR_00237_chr1_145M	chr1	145383620	145405387	149055777	149075944	145405387	149055777	3650390	20967	0.9798	4.234	79	16	0
NAHR_00238_chr1_145M	chr1	145383620	145405387	146972670	146994453	145405387	146972670	1567283	21775	0.9723	4.218	39	6	0
NAHR_00239_chr1_145M	chr1	145388368	145405387	148103790	148120790	145405387	148103790	2698403	17009	0.9730	4.116	60	15	0
NAHR_00240_chr1_144M	chr1	144423181	144468006	145388415	145430979	144468006	145388415	920409	43694	0.9811	4.553	12	1	0
NAHR_00241_chr1_145M	chr1	145388583	145405872	145574301	145591660	145405872	145574301	168429	17324	0.9747	4.131	3	0	0
NAHR_00242_chr1_145M	chr1	145400308	145427652	149077127	149106564	145427652	149077127	3649475	28390	0.9799	4.363	78	16	0
NAHR_00243_chr1_145M	chr1	145400308	145421913	148121974	148144845	145421913	148121974	2700061	22238	0.9673	4.205	60	15	0
NAHR_00244_chr1_145M	chr1	145400308	145421913	146942133	146965184	145421913	146942133	1520220	22328	0.9664	4.203	39	6	0
NAHR_00245_chr1_145M	chr1	145421922	145430979	146466220	146474420	145430979	146466220	1035241	8628	0.9635	3.792	33	5	0
NAHR_00246_chr1_145M	chr1	145430979	145520644	148013869	148093829	145520644	148013869	2493225	84812	0.9933	4.895	57	14	0
NAHR_00247_chr1_145M	chr1	145491468	145505906	145809382	145823828	145505906	145809382	303476	14442	0.9940	4.135	5	1	0
NAHR_00248_chr1_145M	chr1	145508748	145520644	149019851	149032035	145520644	149019851	3499207	12040	0.9672	3.947	75	16	0
NAHR_00249_chr1_145M	chr1	145515242	145520644	147019602	147025010	145520644	147019602	1498958	5405	0.9510	3.550	38	6	0
NAHR_00250_chr1_145M	chr1	145553325	145579459	146053738	146071834	145579459	146053738	474279	22115	0.9578	4.161	26	5	0
NAHR_00251_chr1_145M	chr1	145568741	145591175	148098456	148120790	145591175	148098456	2507281	22384	0.9769	4.250	57	14	0
NAHR_00252_chr1_145M	chr1	145571914	145579459	149549272	149556784	145579459	149549272	3969813	7528	0.9726	3.770	84	17	0
NAHR_00253_chr1_145M	chr1	145289476	145297011	145571914	145579459	145297011	145571914	274903	7540	0.9706	3.763	2	0	0
NAHR_00254_chr1_144M	chr1	144420966	144440599	145571914	145591656	144440599	145571914	1131315	19687	0.9736	4.181	14	1	0
NAHR_00255_chr1_145M	chr1	145573827	145591175	149058716	149075944	145591175	149058716	3467541	17288	0.9629	4.081	77	16	0
NAHR_00256_chr1_145M	chr1	145573827	145591175	148572234	148589473	145591175	148572234	2981059	17293	0.9664	4.095	69	15	0
NAHR_00257_chr1_145M	chr1	145574282	145591175	146972670	146989499	145591175	146972670	1381495	16861	0.9731	4.113	37	6	0
NAHR_00258_chr1_145M	chr1	145574301	145579459	149520810	149525975	145579459	149520810	3941351	5161	0.9690	3.598	84	17	0
NAHR_00259_chr1_145M	chr1	145574301	145579459	149539798	149544943	145579459	149539798	3960339	5151	0.9690	3.597	84	17	0
NAHR_00260_chr1_145M	chr1	145574301	145595326	149471558	149492673	145595326	149471558	3876232	21070	0.9781	4.229	83	17	0
NAHR_00261_chr1_145M	chr1	145574301	145579459	148536489	148541603	145579459	148536489	2957030	5136	0.9667	3.587	69	15	0
NAHR_00262_chr1_145M	chr1	145574301	145579459	148545929	148551025	145579459	148545929	2966470	5127	0.9688	3.594	69	15	0
NAHR_00263_chr1_145M	chr1	145574301	145579459	148560058	148565192	145579459	148560058	2980599	5146	0.9685	3.594	69	15	0
NAHR_00264_chr1_145M	chr1	145574301	145579459	146098169	146103273	145579459	146098169	518710	5131	0.9678	3.591	27	5	0
NAHR_00265_chr1_145M	chr1	145574301	145579459	146079272	146084390	145579459	146079272	499813	5138	0.9671	3.589	27	5	0
NAHR_00266_chr1_145M	chr1	145574301	145579459	146112319	146117419	145579459	146112319	532860	5129	0.9664	3.585	27	5	0
NAHR_00267_chr1_145M	chr1	145574301	145591175	146121763	146138525	145591175	146121763	530588	16818	0.9720	4.107	27	5	0
NAHR_00268_chr1_145M	chr1	145388583	145405872	145574301	145591660	145405872	145574301	168429	17324	0.9747	4.131	3	0	0
NAHR_00269_chr1_145M	chr1	145374329	145379489	145574301	145579459	145379489	145574301	194812	5159	0.9665	3.588	3	0	0
NAHR_00270_chr1_145M	chr1	145360067	145365229	145574301	145579459	145365229	145574301	209072	5160	0.9663	3.588	3	0	0
NAHR_00271_chr1_145M	chr1	145341032	145346194	145574301	145579459	145346194	145574301	228107	5160	0.9663	3.588	3	0	0
NAHR_00272_chr1_145M	chr1	145326755	145331930	145574301	145579459	145331930	145574301	242371	5166	0.9667	3.590	3	0	0
NAHR_00273_chr1_145M	chr1	145586010	145591660	149077127	149082738	145591660	149077127	3485467	5630	0.9581	3.593	77	16	0
NAHR_00274_chr1_145M	chr1	145586010	145595326	148590676	148600081	145595326	148590676	2995350	9360	0.9655	3.834	69	15	0
NAHR_00275_chr1_145M	chr1	145586010	145591660	148121974	148127596	145591660	148121974	2530314	5636	0.9592	3.598	58	15	0
NAHR_00276_chr1_145M	chr1	145586010	145591660	146959550	146965184	145591660	146959550	1367890	5642	0.9605	3.603	37	6	0
NAHR_00277_chr1_145M	chr1	145586010	145595326	146139728	146149139	145595326	146139728	544402	9363	0.9658	3.835	27	5	0
NAHR_00278_chr1_145M	chr1	145600140	145686998	147920586	148009863	145686998	147920586	2233588	88067	0.9901	4.896	51	12	0
NAHR_00279_chr1_145M	chr1	145809382	145823828	148064592	148079060	145823828	148064592	2240764	14457	0.9932	4.132	53	13	0
NAHR_00280_chr1_145M	chr1	145491468	145505906	145809382	145823828	145505906	145809382	303476	14442	0.9940	4.135	5	1	0
NAHR_00281_chr1_145M	chr1	145553325	145579459	146053738	146071834	145579459	146053738	474279	22115	0.9578	4.161	26	5	0
NAHR_00282_chr1_146M	chr1	146053739	146074918	149043068	149064295	146074918	149043068	2968150	21203	0.9697	4.196	49	11	0
NAHR_00283_chr1_146M	chr1	146053739	146076572	146984320	147007141	146076572	146984320	907748	22827	0.9796	4.269	11	1	0
NAHR_00284_chr1_146M	chr1	146066486	146138525	149475817	149548224	146138525	149475817	3337292	72223	0.9819	4.771	58	12	0
NAHR_00285_chr1_145M	chr1	145332978	145405387	146066486	146138525	145405387	146066486	661099	72224	0.9849	4.785	29	5	0
NAHR_00286_chr1_144M	chr1	144423181	144428470	146069640	146074918	144428470	146069640	1641170	5283	0.9658	3.596	41	6	0
NAHR_00287_chr1_146M	chr1	146074321	146084390	149055777	149064295	146084390	149055777	2971387	9293	0.9746	3.867	51	11	0
NAHR_00288_chr1_146M	chr1	146079057	146084390	148103790	148109148	146084390	148103790	2019400	5345	0.9630	3.590	32	10	0
NAHR_00289_chr1_144M	chr1	144423181	144428470	146079104	146084390	144428470	146079104	1650634	5287	0.9657	3.596	41	6	0
NAHR_00290_chr1_145M	chr1	145574301	145579459	146079272	146084390	145579459	146079272	499813	5138	0.9671	3.589	27	5	0
NAHR_00291_chr1_146M	chr1	146081966	146328717	148532845	148779515	146328717	148532845	2204128	246710	0.9973	5.378	40	10	0
NAHR_00292_chr1_146M	chr1	146083787	146093829	149055777	149064295	146093829	149055777	2961948	9280	0.9746	3.867	51	11	0
NAHR_00293_chr1_146M	chr1	146093232	146103273	146984320	146994453	146103273	146984320	881047	10087	0.9690	3.880	11	1	0
NAHR_00294_chr1_146M	chr1	146097954	146103273	148103790	148109148	146103273	148103790	2000517	5338	0.9627	3.589	32	10	0
NAHR_00295_chr1_144M	chr1	144423181	144428470	146098001	146103273	144428470	146098001	1669531	5280	0.9658	3.595	41	6	0
NAHR_00296_chr1_145M	chr1	145574301	145579459	146098169	146103273	145579459	146098169	518710	5131	0.9678	3.591	27	5	0
NAHR_00297_chr1_146M	chr1	146107394	146117419	149055777	149064295	146117419	149055777	2938358	9271	0.9754	3.870	51	11	0
NAHR_00298_chr1_144M	chr1	144423181	144428470	146112151	146117419	144428470	146112151	1683681	5278	0.9666	3.598	41	6	0
NAHR_00299_chr1_145M	chr1	145574301	145579459	146112319	146117419	145579459	146112319	532860	5129	0.9664	3.585	27	5	0
NAHR_00300_chr1_146M	chr1	146116822	146145369	149055777	149082738	146145369	149055777	2910408	27754	0.9838	4.372	51	11	0
NAHR_00301_chr1_146M	chr1	146116822	146144884	146966383	146994453	146144884	146966383	821499	28066	0.9707	4.318	11	1	0
NAHR_00302_chr1_146M	chr1	146121548	146145369	148103790	148127596	146145369	148103790	1958421	23813	0.9783	4.282	32	10	0
NAHR_00303_chr1_144M	chr1	144423181	144440116	146121595	146138523	144440116	146121595	1681479	16931	0.9844	4.163	41	6	0
NAHR_00304_chr1_145M	chr1	145574301	145591175	146121763	146138525	145591175	146121763	530588	16818	0.9720	4.107	27	5	0
NAHR_00305_chr1_146M	chr1	146139728	146254754	149366550	149480964	146254754	149366550	3111796	114720	0.9939	5.029	52	11	0
NAHR_00306_chr1_145M	chr1	145586010	145595326	146139728	146149139	145595326	146139728	544402	9363	0.9658	3.835	27	5	0
NAHR_00307_chr1_146M	chr1	146312931	146328717	149350736	149366538	146328717	149350736	3022019	15794	0.9934	4.171	52	11	0
NAHR_00308_chr1_146M	chr1	146328663	146371772	149556814	149599639	146371772	149556814	3185042	42967	0.9933	4.602	54	12	0
NAHR_00309_chr1_146M	chr1	146328663	146365230	148467506	148503773	146365230	148467506	2102276	36417	0.9922	4.526	37	10	0
NAHR_00310_chr1_145M	chr1	145223538	145262593	146328663	146365226	145262593	146328663	1066070	37809	0.9907	4.535	34	5	0
NAHR_00311_chr1_144M	chr1	144552011	144608561	146328663	146387344	144608561	146328663	1720102	57615	0.9886	4.706	41	6	0
NAHR_00312_chr1_144M	chr1	144357957	144394054	146328663	146365230	144394054	146328663	1934609	36332	0.9906	4.517	45	6	0
NAHR_00313_chr1_146M	chr1	146365241	146371772	148524430	148530937	146371772	148524430	2152658	6519	0.9883	3.770	38	10	0
NAHR_00314_chr1_145M	chr1	145282944	145289446	146365241	146371772	145289446	146365241	1075795	6516	0.9891	3.772	33	5	0
NAHR_00315_chr1_144M	chr1	144414407	144420936	146365241	146371772	144420936	146365241	1944305	6530	0.9888	3.772	45	6	0
NAHR_00316_chr1_144M	chr1	144457971	144550481	146384363	146474420	144550481	146384363	1833882	91283	0.9907	4.914	43	6	0
NAHR_00317_chr1_146M	chr1	146402393	146474420	149099866	149170440	146474420	149099866	2625446	71300	0.9918	4.813	45	11	0
NAHR_00318_chr1_146M	chr1	146446208	146457418	148339338	148348209	146457418	148339338	1881920	10040	0.9566	3.828	32	10	0
NAHR_00319_chr1_145M	chr1	145421922	145430979	146466220	146474420	145430979	146466220	1035241	8628	0.9635	3.792	33	5	0
NAHR_00320_chr1_146M	chr1	146474416	146541438	148191940	148258938	146541438	148191940	1650502	67010	0.9967	4.810	27	10	0
NAHR_00321_chr1_146M	chr1	146905969	146940927	148149797	148193703	146940927	148149797	1208870	39432	0.9946	4.571	22	10	0
NAHR_00322_chr1_145M	chr1	145400308	145421913	146942133	146965184	145421913	146942133	1520220	22328	0.9664	4.203	39	6	0
NAHR_00323_chr1_144M	chr1	144435041	144457962	146942133	146965173	144457962	146942133	2484171	22980	0.9652	4.210	51	7	0
NAHR_00324_chr1_146M	chr1	146959550	146965184	149475332	149480964	146965184	149475332	2510148	5633	0.9667	3.626	48	12	0
NAHR_00325_chr1_145M	chr1	145586010	145591660	146959550	146965184	145591660	146959550	1367890	5642	0.9605	3.603	37	6	0
NAHR_00326_chr1_147M	chr1	146966383	147008748	149041148	149082254	147008748	149041148	2032400	41735	0.9727	4.494	37	10	0
NAHR_00327_chr1_146M	chr1	146966383	146989695	148103790	148127118	146989695	148103790	1114095	23320	0.9801	4.281	22	10	0
NAHR_00328_chr1_146M	chr1	146116822	146144884	146966383	146994453	146144884	146966383	821499	28066	0.9707	4.318	11	1	0
NAHR_00329_chr1_144M	chr1	144435041	144440116	146966385	146971463	144440116	146966385	2526269	5076	0.9510	3.524	51	7	0
NAHR_00330_chr1_146M	chr1	146972670	146994453	149475817	149497646	146994453	149475817	2481364	21806	0.9697	4.207	48	12	0
NAHR_00331_chr1_145M	chr1	145574282	145591175	146972670	146989499	145591175	146972670	1381495	16861	0.9731	4.113	37	6	0
NAHR_00332_chr1_145M	chr1	145383620	145405387	146972670	146994453	145405387	146972670	1567283	21775	0.9723	4.218	39	6	0
NAHR_00333_chr1_144M	chr1	144423334	144440116	146972672	146989495	144440116	146972672	2532556	16802	0.9767	4.127	51	7	0
NAHR_00334_chr1_146M	chr1	146984320	146994453	149516057	149526191	146994453	149516057	2521604	10133	0.9692	3.882	48	12	0
NAHR_00335_chr1_146M	chr1	146984320	146996601	149544535	149556784	146996601	149544535	2547934	12265	0.9749	3.986	47	11	0
NAHR_00336_chr1_146M	chr1	146984320	146994453	148536274	148546317	146994453	148536274	1541821	10088	0.9689	3.879	33	10	0
NAHR_00337_chr1_146M	chr1	146093232	146103273	146984320	146994453	146103273	146984320	881047	10087	0.9690	3.880	11	1	0
NAHR_00338_chr1_146M	chr1	146053739	146076572	146984320	147007141	146076572	146984320	907748	22827	0.9796	4.269	11	1	0
NAHR_00339_chr1_145M	chr1	145369366	145379489	146984320	146994453	145379489	146984320	1604831	10128	0.9683	3.878	39	6	0
NAHR_00340_chr1_145M	chr1	145336063	145346194	146984320	146994453	145346194	146984320	1638126	10132	0.9677	3.876	39	6	0
NAHR_00341_chr1_145M	chr1	145317028	145327163	146984320	146994453	145327163	146984320	1657157	10134	0.9678	3.877	39	6	0
NAHR_00342_chr1_145M	chr1	145289476	145301773	146984320	146996601	145301773	146984320	1682547	12289	0.9716	3.973	39	6	0
NAHR_00343_chr1_147M	chr1	147014978	147025010	148088430	148098457	147025010	148088430	1063420	10029	0.9812	3.926	19	8	0
NAHR_00344_chr1_145M	chr1	145515242	145520644	147019602	147025010	145520644	147019602	1498958	5405	0.9510	3.550	38	6	0
NAHR_00345_chr1_147M	chr1	147027478	147057418	148968012	148995527	147057418	148968012	1910594	28727	0.9583	4.272	34	10	0
NAHR_00346_chr1_145M	chr1	145600140	145686998	147920586	148009863	145686998	147920586	2233588	88067	0.9901	4.896	51	12	0
NAHR_00347_chr1_145M	chr1	145430979	145520644	148013869	148093829	145520644	148013869	2493225	84812	0.9933	4.895	57	14	0
NAHR_00348_chr1_145M	chr1	145809382	145823828	148064592	148079060	145823828	148064592	2240764	14457	0.9932	4.132	53	13	0
NAHR_00349_chr1_148M	chr1	148081902	148098457	149019851	149036667	148098457	149019851	921394	16685	0.9635	4.068	18	2	0
NAHR_00350_chr1_147M	chr1	147014978	147025010	148088430	148098457	147025010	148088430	1063420	10029	0.9812	3.926	19	8	0
NAHR_00351_chr1_145M	chr1	145568741	145591175	148098456	148120790	145591175	148098456	2507281	22384	0.9769	4.250	57	14	0
NAHR_00352_chr1_148M	chr1	148101628	148109148	149549272	149556784	148109148	149549272	1440124	7516	0.9735	3.773	27	3	0
NAHR_00353_chr1_145M	chr1	145289476	145297011	148101628	148109148	145297011	148101628	2804617	7527	0.9705	3.762	59	14	0
NAHR_00354_chr1_144M	chr1	144420966	144440116	148101628	148120788	144440116	148101628	3661512	19155	0.9791	4.193	71	15	0
NAHR_00355_chr1_148M	chr1	148103509	148144845	149058694	149099857	148144845	149058694	913849	41249	0.9748	4.499	20	2	0
NAHR_00356_chr1_148M	chr1	148103509	148127596	148572212	148596317	148127596	148572212	444616	24096	0.9756	4.275	12	1	0
NAHR_00357_chr1_148M	chr1	148103790	148109148	149525567	149530920	148109148	149525567	1416419	5355	0.9619	3.587	27	3	0
NAHR_00358_chr1_148M	chr1	148103790	148109148	149516057	149521440	148109148	149516057	1406909	5370	0.9615	3.586	27	3	0
NAHR_00359_chr1_148M	chr1	148103790	148120790	149475817	149492889	148120790	149475817	1355027	17036	0.9698	4.104	27	3	0
NAHR_00360_chr1_148M	chr1	148103790	148109148	148536274	148541603	148109148	148536274	427126	5343	0.9630	3.590	12	1	0
NAHR_00361_chr1_148M	chr1	148103790	148109148	148550422	148555739	148109148	148550422	441274	5337	0.9633	3.591	12	1	0
NAHR_00362_chr1_146M	chr1	146966383	146989695	148103790	148127118	146989695	148103790	1114095	23320	0.9801	4.281	22	10	0
NAHR_00363_chr1_146M	chr1	146121548	146145369	148103790	148127596	146145369	148103790	1958421	23813	0.9783	4.282	32	10	0
NAHR_00364_chr1_146M	chr1	146097954	146103273	148103790	148109148	146103273	148103790	2000517	5338	0.9627	3.589	32	10	0
NAHR_00365_chr1_146M	chr1	146079057	146084390	148103790	148109148	146084390	148103790	2019400	5345	0.9630	3.590	32	10	0
NAHR_00366_chr1_145M	chr1	145388368	145405387	148103790	148120790	145405387	148103790	2698403	17009	0.9730	4.116	60	15	0
NAHR_00367_chr1_145M	chr1	145369366	145374737	148103790	148109148	145374737	148103790	2729053	5364	0.9605	3.582	60	15	0
NAHR_00368_chr1_145M	chr1	145359852	145365229	148103790	148109148	145365229	148103790	2738561	5367	0.9607	3.583	60	15	0
NAHR_00369_chr1_145M	chr1	145336063	145341436	148103790	148109148	145341436	148103790	2762354	5365	0.9613	3.585	60	15	0
NAHR_00370_chr1_145M	chr1	145326540	145331930	148103790	148109148	145331930	148103790	2771860	5374	0.9602	3.582	60	15	0
NAHR_00371_chr1_148M	chr1	148103837	148109148	148559890	148565192	148109148	148559890	450742	5306	0.9648	3.594	12	1	0
NAHR_00372_chr1_148M	chr1	148121974	148127596	149475332	149480964	148127596	149475332	1347736	5627	0.9675	3.628	27	3	0
NAHR_00373_chr1_145M	chr1	145586010	145591660	148121974	148127596	145591660	148121974	2530314	5636	0.9592	3.598	58	15	0
NAHR_00374_chr1_145M	chr1	145400308	145421913	148121974	148144845	145421913	148121974	2700061	22238	0.9673	4.205	60	15	0
NAHR_00375_chr1_144M	chr1	144435041	144457962	148121985	148144845	144457962	148121985	3664023	22890	0.9653	4.209	72	16	0
NAHR_00376_chr1_146M	chr1	146905969	146940927	148149797	148193703	146940927	148149797	1208870	39432	0.9946	4.571	22	10	0
NAHR_00377_chr1_146M	chr1	146474416	146541438	148191940	148258938	146541438	148191940	1650502	67010	0.9967	4.810	27	10	0
NAHR_00378_chr1_148M	chr1	148338954	148348209	149115000	149126944	148348209	149115000	766791	10599	0.9541	3.841	14	1	0
NAHR_00379_chr1_144M	chr1	144476071	144488026	148338954	148348209	144488026	148338954	3850928	10605	0.9542	3.841	77	16	0
NAHR_00380_chr1_146M	chr1	146446208	146457418	148339338	148348209	146457418	148339338	1881920	10040	0.9566	3.828	32	10	0
NAHR_00381_chr1_148M	chr1	148400000	148409685	149634039	149643709	148409685	149634039	1224354	9677	0.9785	3.900	22	2	0
NAHR_00382_chr1_148M	chr1	148414014	148436924	149654499	149677459	148436924	149654499	1217575	22935	0.9647	4.206	21	2	0
NAHR_00383_chr1_148M	chr1	148440436	148503773	149563348	149626718	148503773	149563348	1059575	63353	0.9926	4.766	17	2	0
NAHR_00384_chr1_145M	chr1	145196481	145336686	148440436	148577847	145336686	148440436	3103750	138808	0.9901	5.092	69	15	0
NAHR_00385_chr1_148M	chr1	148440984	148465535	149170310	149194881	148465535	149170310	704775	24561	0.9931	4.360	11	1	0
NAHR_00386_chr1_144M	chr1	144572469	144610021	148466045	148503773	144610021	148466045	3856024	37640	0.9900	4.530	78	16	0
NAHR_00387_chr1_144M	chr1	144356497	144428470	148466045	148538515	144428470	148466045	4037575	72221	0.9827	4.774	81	16	0
NAHR_00388_chr1_146M	chr1	146328663	146365230	148467506	148503773	146365230	148467506	2102276	36417	0.9922	4.526	37	10	0
