pair_id	chrom	propensity_X	interior_len_bp	gene	gene_type	ClinGen_HI	ClinGen_TS	HPO_n_diseases	HPO_top_disease	ClinVar_n_phenotypes
NAHR_00047_chr1_12M	chr1	4.176	331298	HNRNPCL4	protein_coding			0		0
NAHR_00048_chr1_12M	chr1	4.154	202955	HNRNPCL1	protein_coding			0		0
NAHR_00048_chr1_12M	chr1	4.154	202955	PRAMEF2	protein_coding			0		0
NAHR_00048_chr1_12M	chr1	4.154	202955	PRAMEF4	protein_coding			0		0
NAHR_00048_chr1_12M	chr1	4.154	202955	PRAMEF10	protein_coding			0		0
NAHR_00048_chr1_12M	chr1	4.154	202955	PRAMEF7	protein_coding			0		0
NAHR_00048_chr1_12M	chr1	4.154	202955	PRAMEF6	protein_coding			0		0
NAHR_00049_chr1_12M	chr1	3.729	257977	HNRNPCL1	protein_coding			0		0
NAHR_00049_chr1_12M	chr1	3.729	257977	PRAMEF2	protein_coding			0		0
NAHR_00049_chr1_12M	chr1	3.729	257977	PRAMEF4	protein_coding			0		0
NAHR_00049_chr1_12M	chr1	3.729	257977	PRAMEF10	protein_coding			0		0
NAHR_00049_chr1_12M	chr1	3.729	257977	PRAMEF7	protein_coding			0		0
NAHR_00049_chr1_12M	chr1	3.729	257977	PRAMEF6	protein_coding			0		0
NAHR_00049_chr1_12M	chr1	3.729	257977	PRAMEF27	protein_coding			0		0
NAHR_00049_chr1_12M	chr1	3.729	257977	HNRNPCL3	protein_coding			0		0
NAHR_00049_chr1_12M	chr1	3.729	257977	PRAMEF25	protein_coding			0		0
NAHR_00050_chr1_12M	chr1	4.465	276521	PRAMEF10	protein_coding			0		0
NAHR_00050_chr1_12M	chr1	4.465	276521	PRAMEF7	protein_coding			0		0
NAHR_00050_chr1_12M	chr1	4.465	276521	PRAMEF6	protein_coding			0		0
NAHR_00050_chr1_12M	chr1	4.465	276521	PRAMEF27	protein_coding			0		0
NAHR_00050_chr1_12M	chr1	4.465	276521	HNRNPCL3	protein_coding			0		0
NAHR_00050_chr1_12M	chr1	4.465	276521	PRAMEF25	protein_coding			0		0
NAHR_00050_chr1_12M	chr1	4.465	276521	HNRNPCL2	protein_coding			0		0
NAHR_00050_chr1_12M	chr1	4.465	276521	ENSG00000290772	lncRNA			0		0
NAHR_00050_chr1_12M	chr1	4.465	276521	ENSG00000233336	lncRNA			0		0
NAHR_00050_chr1_12M	chr1	4.465	276521	PRAMEF26	protein_coding			0		0
NAHR_00050_chr1_12M	chr1	4.465	276521	HNRNPCL4	protein_coding			0		0
NAHR_00051_chr1_12M	chr1	4.957	293023	PRAMEF27	protein_coding			0		0
NAHR_00051_chr1_12M	chr1	4.957	293023	HNRNPCL3	protein_coding			0		0
NAHR_00051_chr1_12M	chr1	4.957	293023	PRAMEF25	protein_coding			0		0
NAHR_00051_chr1_12M	chr1	4.957	293023	HNRNPCL2	protein_coding			0		0
NAHR_00051_chr1_12M	chr1	4.957	293023	ENSG00000290772	lncRNA			0		0
NAHR_00051_chr1_12M	chr1	4.957	293023	ENSG00000233336	lncRNA			0		0
NAHR_00051_chr1_12M	chr1	4.957	293023	PRAMEF26	protein_coding			0		0
NAHR_00051_chr1_12M	chr1	4.957	293023	HNRNPCL4	protein_coding			0		0
NAHR_00051_chr1_12M	chr1	4.957	293023	PRAMEF9	protein_coding			0		0
NAHR_00051_chr1_12M	chr1	4.957	293023	PRAMEF13	protein_coding			0		0
NAHR_00051_chr1_12M	chr1	4.957	293023	PRAMEF18	protein_coding			0		0
NAHR_00052_chr1_12M	chr1	4.449	134733	PRAMEF10	protein_coding			0		0
NAHR_00052_chr1_12M	chr1	4.449	134733	PRAMEF7	protein_coding			0		0
NAHR_00052_chr1_12M	chr1	4.449	134733	PRAMEF6	protein_coding			0		0
NAHR_00053_chr1_12M	chr1	3.830	55349	LINC01784	lncRNA			0		0
NAHR_00053_chr1_12M	chr1	3.830	55349	PRAMEF11	protein_coding			0		0
NAHR_00053_chr1_12M	chr1	3.830	55349	HNRNPCL1	protein_coding			0		0
NAHR_00054_chr1_12M	chr1	4.002	177745	PRAMEF10	protein_coding			0		0
NAHR_00054_chr1_12M	chr1	4.002	177745	PRAMEF7	protein_coding			0		0
NAHR_00054_chr1_12M	chr1	4.002	177745	PRAMEF6	protein_coding			0		0
NAHR_00054_chr1_12M	chr1	4.002	177745	PRAMEF27	protein_coding			0		0
NAHR_00054_chr1_12M	chr1	4.002	177745	HNRNPCL3	protein_coding			0		0
NAHR_00055_chr1_12M	chr1	4.002	255565	PRAMEF10	protein_coding			0		0
NAHR_00055_chr1_12M	chr1	4.002	255565	PRAMEF7	protein_coding			0		0
NAHR_00055_chr1_12M	chr1	4.002	255565	PRAMEF6	protein_coding			0		0
NAHR_00055_chr1_12M	chr1	4.002	255565	PRAMEF27	protein_coding			0		0
NAHR_00055_chr1_12M	chr1	4.002	255565	HNRNPCL3	protein_coding			0		0
NAHR_00055_chr1_12M	chr1	4.002	255565	PRAMEF25	protein_coding			0		0
NAHR_00055_chr1_12M	chr1	4.002	255565	HNRNPCL2	protein_coding			0		0
NAHR_00055_chr1_12M	chr1	4.002	255565	ENSG00000290772	lncRNA			0		0
NAHR_00056_chr1_12M	chr1	4.062	215132	PRAMEF27	protein_coding			0		0
NAHR_00056_chr1_12M	chr1	4.062	215132	HNRNPCL3	protein_coding			0		0
NAHR_00056_chr1_12M	chr1	4.062	215132	PRAMEF25	protein_coding			0		0
NAHR_00056_chr1_12M	chr1	4.062	215132	HNRNPCL2	protein_coding			0		0
NAHR_00056_chr1_12M	chr1	4.062	215132	ENSG00000290772	lncRNA			0		0
NAHR_00056_chr1_12M	chr1	4.062	215132	ENSG00000233336	lncRNA			0		0
NAHR_00056_chr1_12M	chr1	4.062	215132	PRAMEF26	protein_coding			0		0
NAHR_00056_chr1_12M	chr1	4.062	215132	HNRNPCL4	protein_coding			0		0
NAHR_00057_chr1_13M	chr1	4.992	18269	HNRNPCL2	protein_coding			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	HNRNPCL3	protein_coding			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	PRAMEF25	protein_coding			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	HNRNPCL2	protein_coding			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	ENSG00000290772	lncRNA			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	ENSG00000233336	lncRNA			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	PRAMEF26	protein_coding			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	HNRNPCL4	protein_coding			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	PRAMEF9	protein_coding			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	PRAMEF13	protein_coding			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	PRAMEF18	protein_coding			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	PRAMEF5	protein_coding			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	PRAMEF8	protein_coding			0		0
NAHR_00058_chr1_13M	chr1	4.679	251534	PRAMEF33	protein_coding			0		0
NAHR_00059_chr1_12M	chr1	4.164	216192	LINC01784	lncRNA			0		0
NAHR_00059_chr1_12M	chr1	4.164	216192	PRAMEF11	protein_coding			0		0
NAHR_00059_chr1_12M	chr1	4.164	216192	HNRNPCL1	protein_coding			0		0
NAHR_00059_chr1_12M	chr1	4.164	216192	PRAMEF2	protein_coding			0		0
NAHR_00059_chr1_12M	chr1	4.164	216192	PRAMEF4	protein_coding			0		0
NAHR_00059_chr1_12M	chr1	4.164	216192	PRAMEF10	protein_coding			0		0
NAHR_00059_chr1_12M	chr1	4.164	216192	PRAMEF7	protein_coding			0		0
NAHR_00059_chr1_12M	chr1	4.164	216192	PRAMEF6	protein_coding			0		0
NAHR_00060_chr1_12M	chr1	4.449	134733	PRAMEF10	protein_coding			0		0
NAHR_00060_chr1_12M	chr1	4.449	134733	PRAMEF7	protein_coding			0		0
NAHR_00060_chr1_12M	chr1	4.449	134733	PRAMEF6	protein_coding			0		0
NAHR_00061_chr1_12M	chr1	4.154	202955	HNRNPCL1	protein_coding			0		0
NAHR_00061_chr1_12M	chr1	4.154	202955	PRAMEF2	protein_coding			0		0
NAHR_00061_chr1_12M	chr1	4.154	202955	PRAMEF4	protein_coding			0		0
NAHR_00061_chr1_12M	chr1	4.154	202955	PRAMEF10	protein_coding			0		0
NAHR_00061_chr1_12M	chr1	4.154	202955	PRAMEF7	protein_coding			0		0
NAHR_00061_chr1_12M	chr1	4.154	202955	PRAMEF6	protein_coding			0		0
NAHR_00062_chr1_13M	chr1	3.871	199317	HNRNPCL3	protein_coding			0		0
NAHR_00062_chr1_13M	chr1	3.871	199317	PRAMEF25	protein_coding			0		0
NAHR_00062_chr1_13M	chr1	3.871	199317	HNRNPCL2	protein_coding			0		0
NAHR_00062_chr1_13M	chr1	3.871	199317	ENSG00000290772	lncRNA			0		0
NAHR_00062_chr1_13M	chr1	3.871	199317	ENSG00000233336	lncRNA			0		0
NAHR_00062_chr1_13M	chr1	3.871	199317	PRAMEF26	protein_coding			0		0
NAHR_00062_chr1_13M	chr1	3.871	199317	HNRNPCL4	protein_coding			0		0
NAHR_00062_chr1_13M	chr1	3.871	199317	PRAMEF9	protein_coding			0		0
NAHR_00062_chr1_13M	chr1	3.871	199317	PRAMEF13	protein_coding			0		0
NAHR_00062_chr1_13M	chr1	3.871	199317	PRAMEF18	protein_coding			0		0
NAHR_00062_chr1_13M	chr1	3.871	199317	PRAMEF5	protein_coding			0		0
NAHR_00063_chr1_12M	chr1	4.002	177745	PRAMEF10	protein_coding			0		0
NAHR_00063_chr1_12M	chr1	4.002	177745	PRAMEF7	protein_coding			0		0
NAHR_00063_chr1_12M	chr1	4.002	177745	PRAMEF6	protein_coding			0		0
NAHR_00063_chr1_12M	chr1	4.002	177745	PRAMEF27	protein_coding			0		0
NAHR_00063_chr1_12M	chr1	4.002	177745	HNRNPCL3	protein_coding			0		0
NAHR_00064_chr1_12M	chr1	4.097	232528	HNRNPCL1	protein_coding			0		0
NAHR_00064_chr1_12M	chr1	4.097	232528	PRAMEF2	protein_coding			0		0
NAHR_00064_chr1_12M	chr1	4.097	232528	PRAMEF4	protein_coding			0		0
NAHR_00064_chr1_12M	chr1	4.097	232528	PRAMEF10	protein_coding			0		0
NAHR_00064_chr1_12M	chr1	4.097	232528	PRAMEF7	protein_coding			0		0
NAHR_00064_chr1_12M	chr1	4.097	232528	PRAMEF6	protein_coding			0		0
NAHR_00064_chr1_12M	chr1	4.097	232528	PRAMEF27	protein_coding			0		0
NAHR_00064_chr1_12M	chr1	4.097	232528	HNRNPCL3	protein_coding			0		0
NAHR_00065_chr1_13M	chr1	3.920	232609	HNRNPCL2	protein_coding			0		0
NAHR_00065_chr1_13M	chr1	3.920	232609	ENSG00000290772	lncRNA			0		0
NAHR_00065_chr1_13M	chr1	3.920	232609	ENSG00000233336	lncRNA			0		0
NAHR_00065_chr1_13M	chr1	3.920	232609	PRAMEF26	protein_coding			0		0
NAHR_00065_chr1_13M	chr1	3.920	232609	HNRNPCL4	protein_coding			0		0
NAHR_00065_chr1_13M	chr1	3.920	232609	PRAMEF9	protein_coding			0		0
NAHR_00065_chr1_13M	chr1	3.920	232609	PRAMEF13	protein_coding			0		0
NAHR_00065_chr1_13M	chr1	3.920	232609	PRAMEF18	protein_coding			0		0
NAHR_00065_chr1_13M	chr1	3.920	232609	PRAMEF5	protein_coding			0		0
NAHR_00065_chr1_13M	chr1	3.920	232609	PRAMEF8	protein_coding			0		0
NAHR_00065_chr1_13M	chr1	3.920	232609	PRAMEF33	protein_coding			0		0
NAHR_00066_chr1_12M	chr1	3.729	257977	HNRNPCL1	protein_coding			0		0
NAHR_00066_chr1_12M	chr1	3.729	257977	PRAMEF2	protein_coding			0		0
NAHR_00066_chr1_12M	chr1	3.729	257977	PRAMEF4	protein_coding			0		0
NAHR_00066_chr1_12M	chr1	3.729	257977	PRAMEF10	protein_coding			0		0
NAHR_00066_chr1_12M	chr1	3.729	257977	PRAMEF7	protein_coding			0		0
NAHR_00066_chr1_12M	chr1	3.729	257977	PRAMEF6	protein_coding			0		0
NAHR_00066_chr1_12M	chr1	3.729	257977	PRAMEF27	protein_coding			0		0
NAHR_00066_chr1_12M	chr1	3.729	257977	HNRNPCL3	protein_coding			0		0
NAHR_00066_chr1_12M	chr1	3.729	257977	PRAMEF25	protein_coding			0		0
NAHR_00067_chr1_13M	chr1	4.992	18269	HNRNPCL2	protein_coding			0		0
NAHR_00068_chr1_12M	chr1	4.097	308985	HNRNPCL1	protein_coding			0		0
NAHR_00068_chr1_12M	chr1	4.097	308985	PRAMEF2	protein_coding			0		0
NAHR_00068_chr1_12M	chr1	4.097	308985	PRAMEF4	protein_coding			0		0
NAHR_00068_chr1_12M	chr1	4.097	308985	PRAMEF10	protein_coding			0		0
NAHR_00068_chr1_12M	chr1	4.097	308985	PRAMEF7	protein_coding			0		0
NAHR_00068_chr1_12M	chr1	4.097	308985	PRAMEF6	protein_coding			0		0
NAHR_00068_chr1_12M	chr1	4.097	308985	PRAMEF27	protein_coding			0		0
NAHR_00068_chr1_12M	chr1	4.097	308985	HNRNPCL3	protein_coding			0		0
NAHR_00068_chr1_12M	chr1	4.097	308985	PRAMEF25	protein_coding			0		0
NAHR_00068_chr1_12M	chr1	4.097	308985	HNRNPCL2	protein_coding			0		0
NAHR_00068_chr1_12M	chr1	4.097	308985	ENSG00000290772	lncRNA			0		0
NAHR_00069_chr1_13M	chr1	3.920	158985	PRAMEF26	protein_coding			0		0
NAHR_00069_chr1_13M	chr1	3.920	158985	HNRNPCL4	protein_coding			0		0
NAHR_00069_chr1_13M	chr1	3.920	158985	PRAMEF9	protein_coding			0		0
NAHR_00069_chr1_13M	chr1	3.920	158985	PRAMEF13	protein_coding			0		0
NAHR_00069_chr1_13M	chr1	3.920	158985	PRAMEF18	protein_coding			0		0
NAHR_00069_chr1_13M	chr1	3.920	158985	PRAMEF5	protein_coding			0		0
NAHR_00069_chr1_13M	chr1	3.920	158985	PRAMEF8	protein_coding			0		0
NAHR_00069_chr1_13M	chr1	3.920	158985	PRAMEF33	protein_coding			0		0
NAHR_00070_chr1_12M	chr1	4.002	255565	PRAMEF10	protein_coding			0		0
NAHR_00070_chr1_12M	chr1	4.002	255565	PRAMEF7	protein_coding			0		0
NAHR_00070_chr1_12M	chr1	4.002	255565	PRAMEF6	protein_coding			0		0
NAHR_00070_chr1_12M	chr1	4.002	255565	PRAMEF27	protein_coding			0		0
NAHR_00070_chr1_12M	chr1	4.002	255565	HNRNPCL3	protein_coding			0		0
NAHR_00070_chr1_12M	chr1	4.002	255565	PRAMEF25	protein_coding			0		0
NAHR_00070_chr1_12M	chr1	4.002	255565	HNRNPCL2	protein_coding			0		0
NAHR_00070_chr1_12M	chr1	4.002	255565	ENSG00000290772	lncRNA			0		0
NAHR_00071_chr1_13M	chr1	4.037	67862	PRAMEF13	protein_coding			0		0
NAHR_00071_chr1_13M	chr1	4.037	67862	PRAMEF18	protein_coding			0		0
NAHR_00072_chr1_12M	chr1	4.062	215132	PRAMEF27	protein_coding			0		0
NAHR_00072_chr1_12M	chr1	4.062	215132	HNRNPCL3	protein_coding			0		0
NAHR_00072_chr1_12M	chr1	4.062	215132	PRAMEF25	protein_coding			0		0
NAHR_00072_chr1_12M	chr1	4.062	215132	HNRNPCL2	protein_coding			0		0
NAHR_00072_chr1_12M	chr1	4.062	215132	ENSG00000290772	lncRNA			0		0
NAHR_00072_chr1_12M	chr1	4.062	215132	ENSG00000233336	lncRNA			0		0
NAHR_00072_chr1_12M	chr1	4.062	215132	PRAMEF26	protein_coding			0		0
NAHR_00072_chr1_12M	chr1	4.062	215132	HNRNPCL4	protein_coding			0		0
NAHR_00073_chr1_12M	chr1	4.465	276521	PRAMEF10	protein_coding			0		0
NAHR_00073_chr1_12M	chr1	4.465	276521	PRAMEF7	protein_coding			0		0
NAHR_00073_chr1_12M	chr1	4.465	276521	PRAMEF6	protein_coding			0		0
NAHR_00073_chr1_12M	chr1	4.465	276521	PRAMEF27	protein_coding			0		0
NAHR_00073_chr1_12M	chr1	4.465	276521	HNRNPCL3	protein_coding			0		0
NAHR_00073_chr1_12M	chr1	4.465	276521	PRAMEF25	protein_coding			0		0
NAHR_00073_chr1_12M	chr1	4.465	276521	HNRNPCL2	protein_coding			0		0
NAHR_00073_chr1_12M	chr1	4.465	276521	ENSG00000290772	lncRNA			0		0
NAHR_00073_chr1_12M	chr1	4.465	276521	ENSG00000233336	lncRNA			0		0
NAHR_00073_chr1_12M	chr1	4.465	276521	PRAMEF26	protein_coding			0		0
NAHR_00073_chr1_12M	chr1	4.465	276521	HNRNPCL4	protein_coding			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	HNRNPCL1	protein_coding			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	PRAMEF2	protein_coding			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	PRAMEF4	protein_coding			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	PRAMEF10	protein_coding			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	PRAMEF7	protein_coding			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	PRAMEF6	protein_coding			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	PRAMEF27	protein_coding			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	HNRNPCL3	protein_coding			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	PRAMEF25	protein_coding			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	HNRNPCL2	protein_coding			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	ENSG00000290772	lncRNA			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	ENSG00000233336	lncRNA			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	PRAMEF26	protein_coding			0		0
NAHR_00074_chr1_12M	chr1	4.176	331298	HNRNPCL4	protein_coding			0		0
NAHR_00075_chr1_13M	chr1	4.775	65267	PRAMEF5	protein_coding			0		0
NAHR_00075_chr1_13M	chr1	4.775	65267	PRAMEF8	protein_coding			0		0
NAHR_00075_chr1_13M	chr1	4.775	65267	PRAMEF33	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	LINC01784	lncRNA			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	PRAMEF11	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	HNRNPCL1	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	PRAMEF2	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	PRAMEF4	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	PRAMEF10	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	PRAMEF7	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	PRAMEF6	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	PRAMEF27	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	HNRNPCL3	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	PRAMEF25	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	HNRNPCL2	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	ENSG00000290772	lncRNA			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	ENSG00000233336	lncRNA			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	PRAMEF26	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	HNRNPCL4	protein_coding			0		0
NAHR_00076_chr1_12M	chr1	4.166	392873	PRAMEF9	protein_coding			0		0
NAHR_00077_chr1_12M	chr1	4.957	293023	PRAMEF27	protein_coding			0		0
NAHR_00077_chr1_12M	chr1	4.957	293023	HNRNPCL3	protein_coding			0		0
NAHR_00077_chr1_12M	chr1	4.957	293023	PRAMEF25	protein_coding			0		0
NAHR_00077_chr1_12M	chr1	4.957	293023	HNRNPCL2	protein_coding			0		0
NAHR_00077_chr1_12M	chr1	4.957	293023	ENSG00000290772	lncRNA			0		0
NAHR_00077_chr1_12M	chr1	4.957	293023	ENSG00000233336	lncRNA			0		0
NAHR_00077_chr1_12M	chr1	4.957	293023	PRAMEF26	protein_coding			0		0
NAHR_00077_chr1_12M	chr1	4.957	293023	HNRNPCL4	protein_coding			0		0
NAHR_00077_chr1_12M	chr1	4.957	293023	PRAMEF9	protein_coding			0		0
NAHR_00077_chr1_12M	chr1	4.957	293023	PRAMEF13	protein_coding			0		0
NAHR_00077_chr1_12M	chr1	4.957	293023	PRAMEF18	protein_coding			0		0
NAHR_00078_chr1_13M	chr1	4.037	67862	PRAMEF13	protein_coding			0		0
NAHR_00078_chr1_13M	chr1	4.037	67862	PRAMEF18	protein_coding			0		0
NAHR_00079_chr1_13M	chr1	3.871	199317	HNRNPCL3	protein_coding			0		0
NAHR_00079_chr1_13M	chr1	3.871	199317	PRAMEF25	protein_coding			0		0
NAHR_00079_chr1_13M	chr1	3.871	199317	HNRNPCL2	protein_coding			0		0
NAHR_00079_chr1_13M	chr1	3.871	199317	ENSG00000290772	lncRNA			0		0
NAHR_00079_chr1_13M	chr1	3.871	199317	ENSG00000233336	lncRNA			0		0
NAHR_00079_chr1_13M	chr1	3.871	199317	PRAMEF26	protein_coding			0		0
NAHR_00079_chr1_13M	chr1	3.871	199317	HNRNPCL4	protein_coding			0		0
NAHR_00079_chr1_13M	chr1	3.871	199317	PRAMEF9	protein_coding			0		0
NAHR_00079_chr1_13M	chr1	3.871	199317	PRAMEF13	protein_coding			0		0
NAHR_00079_chr1_13M	chr1	3.871	199317	PRAMEF18	protein_coding			0		0
NAHR_00079_chr1_13M	chr1	3.871	199317	PRAMEF5	protein_coding			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	HNRNPCL3	protein_coding			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	PRAMEF25	protein_coding			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	HNRNPCL2	protein_coding			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	ENSG00000290772	lncRNA			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	ENSG00000233336	lncRNA			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	PRAMEF26	protein_coding			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	HNRNPCL4	protein_coding			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	PRAMEF9	protein_coding			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	PRAMEF13	protein_coding			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	PRAMEF18	protein_coding			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	PRAMEF5	protein_coding			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	PRAMEF8	protein_coding			0		0
NAHR_00080_chr1_13M	chr1	4.679	251534	PRAMEF33	protein_coding			0		0
NAHR_00081_chr1_13M	chr1	3.920	158985	PRAMEF26	protein_coding			0		0
NAHR_00081_chr1_13M	chr1	3.920	158985	HNRNPCL4	protein_coding			0		0
NAHR_00081_chr1_13M	chr1	3.920	158985	PRAMEF9	protein_coding			0		0
NAHR_00081_chr1_13M	chr1	3.920	158985	PRAMEF13	protein_coding			0		0
NAHR_00081_chr1_13M	chr1	3.920	158985	PRAMEF18	protein_coding			0		0
NAHR_00081_chr1_13M	chr1	3.920	158985	PRAMEF5	protein_coding			0		0
NAHR_00081_chr1_13M	chr1	3.920	158985	PRAMEF8	protein_coding			0		0
NAHR_00081_chr1_13M	chr1	3.920	158985	PRAMEF33	protein_coding			0		0
NAHR_00082_chr1_13M	chr1	3.920	232609	HNRNPCL2	protein_coding			0		0
NAHR_00082_chr1_13M	chr1	3.920	232609	ENSG00000290772	lncRNA			0		0
NAHR_00082_chr1_13M	chr1	3.920	232609	ENSG00000233336	lncRNA			0		0
NAHR_00082_chr1_13M	chr1	3.920	232609	PRAMEF26	protein_coding			0		0
NAHR_00082_chr1_13M	chr1	3.920	232609	HNRNPCL4	protein_coding			0		0
NAHR_00082_chr1_13M	chr1	3.920	232609	PRAMEF9	protein_coding			0		0
NAHR_00082_chr1_13M	chr1	3.920	232609	PRAMEF13	protein_coding			0		0
NAHR_00082_chr1_13M	chr1	3.920	232609	PRAMEF18	protein_coding			0		0
NAHR_00082_chr1_13M	chr1	3.920	232609	PRAMEF5	protein_coding			0		0
NAHR_00082_chr1_13M	chr1	3.920	232609	PRAMEF8	protein_coding			0		0
NAHR_00082_chr1_13M	chr1	3.920	232609	PRAMEF33	protein_coding			0		0
NAHR_00083_chr1_13M	chr1	4.775	65267	PRAMEF5	protein_coding			0		0
NAHR_00083_chr1_13M	chr1	4.775	65267	PRAMEF8	protein_coding			0		0
NAHR_00083_chr1_13M	chr1	4.775	65267	PRAMEF33	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	LINC01784	lncRNA			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF11	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	HNRNPCL1	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF2	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF4	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF10	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF7	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF6	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF27	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	HNRNPCL3	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF25	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	HNRNPCL2	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	ENSG00000290772	lncRNA			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	ENSG00000233336	lncRNA			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF26	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	HNRNPCL4	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF9	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF13	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF18	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF5	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF8	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF33	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	PRAMEF15	protein_coding			0		0
NAHR_00084_chr1_12M	chr1	4.167	538577	ENSG00000228229	lncRNA			0		0
NAHR_00085_chr1_16M	chr1	4.069	141379	ENSG00000285853	lncRNA			0		0
NAHR_00085_chr1_16M	chr1	4.069	141379	ENSG00000224174	lncRNA			0		0
NAHR_00085_chr1_16M	chr1	4.069	141379	LINC01783	lncRNA			0		0
NAHR_00085_chr1_16M	chr1	4.069	141379	NBPF1	protein_coding			0		0
NAHR_00085_chr1_16M	chr1	4.069	141379	ENSG00000271732	lncRNA			0		0
NAHR_00085_chr1_16M	chr1	4.069	141379	ENSG00000291072	lncRNA			0		0
NAHR_00085_chr1_16M	chr1	4.069	141379	ENSG00000282143	lncRNA			0		0
NAHR_00086_chr1_16M	chr1	4.071	220999	ENSG00000285853	lncRNA			0		0
